"api","lib","label","num"
"torch.nn.functional.softmax.cpu.numpy","torch","MT",
"torch.nn.functional.softmax.data","torch","MT",
"torch.nn.functional.softmax.data.cpu","torch","MT",
"torch.nn.functional.softmax.data.cpu.numpy","torch","MT",
"torch.nn.functional.softmax.data.numpy","torch","MT",
"torch.nn.functional.softmax.data.squeeze","torch","MT",
"torch.nn.functional.softmax.data.topk","torch","MT",
"torch.nn.functional.softmax.detach","torch","MT",
"torch.nn.functional.softmax.detach.cpu.data.numpy","torch","MT",
"torch.nn.functional.softmax.detach.cpu.numpy","torch","MT",
"torch.nn.functional.softmax.detach.to.numpy","torch","MT",
"torch.nn.functional.softmax.max","torch","MT",
"torch.nn.functional.softmax.mean","torch","MT",
"torch.nn.functional.softmax.permute","torch","MT",
"torch.nn.functional.softmax.squeeze","torch","MT",
"torch.nn.functional.softmax.squeeze.cpu","torch","MT",
"torch.nn.functional.softmax.squeeze.numpy","torch","MT",
"torch.nn.functional.softmax.sum","torch","MT",
"torch.nn.functional.softmax.topk","torch","MT",
"torch.nn.functional.softmax.transpose","torch","MT",
"torch.nn.functional.softmax.type_as","torch","MT",
"torch.nn.functional.softmax.unsqueeze","torch","MT",
"torch.nn.functional.softmax.unsqueeze.expand_as","torch","MT",
"torch.nn.functional.softmax.view","torch","MT",
"torch.nn.functional.softmax.view.squeeze.cpu.data.numpy","torch","MT",
"torch.nn.functional.softplus","torch","MT","41"
"torch.nn.functional.softplus.add.clamp","torch","MT",
"torch.nn.functional.softplus.add.expand_as","torch","MT",
"torch.nn.functional.softplus.clamp","torch","MT",
"torch.nn.functional.softplus.item","torch","MT",
"torch.nn.functional.softplus.mul","torch","MT",
"torch.nn.functional.softplus.pow.mean.rsqrt.item","torch","MT",
"torch.nn.functional.softplus.sub","torch","MT",
"torch.nn.functional.softplus.sub.mul","torch","MT",
"torch.nn.functional.softplus.tanh","torch","MT",
"torch.nn.functional.sotorch.nn.functionaltmax","torch","MT","1"
"torch.nn.functional.tanh","torch","MT","5"
"torch.nn.functional.tanh.view","torch","MT",
"torch.nn.functional.threshold","torch","MT",
"torch.nn.functional.threshold_","torch","MT","1"
"torch.nn.functional.to_tensor","torch","MT","1"
"torch.nn.functional.transpose","torch","MT",
"torch.nn.functional.triplet_margin_loss","torch","MT",
"torch.nn.functional.unfold","torch","MT","1"
"torch.nn.functional.upsample","torch","MT","8"
"torch.nn.functional.view","torch","MT",
"torch.nn.functional._Reduction.get_enum","torch","MT",
"torch.nn.GELU","torch","MT","11"
"torch.nn.GlobalAveragePooling1D","torch","MT","1"
"torch.nn.GroupNorm","torch","MT","6"
"torch.nn.GRU","torch","MT","143"
"torch.nn.GRUCell","torch","MT","1"
"torch.nn.Hardshrink","torch","MT",
"torch.nn.Hardsigmoid","torch","MT","2"
"torch.nn.Hardtanh","torch","MT","3"
"torch.nn.HingeEmbeddingLoss","torch","MT",
"torch.nn.Identity","torch","MT","171"
"torch.nn.init","torch","MT",
"torch.nn.init.calculate_gain","torch","MT","4"
"torch.nn.init.constant","torch","MT",
"torch.nn.init.constant_","torch","MT","150"
"torch.nn.init.dirac_","torch","MT",
"torch.nn.init.eye_","torch","MT",
"torch.nn.init.kaiming_normal","torch","MT","4"
"torch.nn.init.kaiming_normal_","torch","MT","87"
"torch.nn.init.kaiming_uniform","torch","MT",
"torch.nn.init.kaiming_uniform_","torch","MT","13"
"torch.nn.init.normal","torch","MT",
"torch.nn.init.normal_","torch","MT","115"
"torch.nn.init.ones_","torch","MT","4"
"torch.nn.init.orghogonal_","torch","MT",
"torch.nn.init.orthogonal","torch","MT",
"torch.nn.init.orthogonal_","torch","MT","46"
"torch.nn.init.sparse_","torch","MT",
"torch.nn.init.uniform","torch","MT","1"
"torch.nn.init.uniform_","torch","MT","22"
"torch.nn.init.uniform_.log","torch","MT",
"torch.nn.init.xavier_normal","torch","MT",
"torch.nn.init.xavier_normal_","torch","MT","107"
"torch.nn.init.xavier_uniform","torch","MT","2"
"torch.nn.init.xavier_uniform_","torch","MT","172"
"torch.nn.init.zeros_","torch","MT","29"
"torch.nn.init._calculate_fan_in_and_fan_out","torch","MT","4"
"torch.nn.init._no_grad_normal_.","torch","MT",
"torch.nn.init._no_grad_uniform_.","torch","MT",
"torch.nn.Input","torch","MT","1"
"torch.nn.InstanceNorm1d","torch","MT",
"torch.nn.InstanceNorm3d","torch","MT",
"torch.nn.intrinsic.qat.freeze_bn_stats","torch","MT",
"torch.nn.KLDivLoss","torch","MT","3"
"torch.nn.kneighbors","torch","MT","1"
"torch.nn.L1Loss","torch","MT","13"
"torch.nn.LayerNorm","torch","MT","155"
"torch.nn.LayerNorm.to","torch","MT",
"torch.nn.LazyLinear","torch","MT","1"
"torch.nn.LeakyReLU","torch","MT","49"
"torch.nn.Linear","torch","MT","1997"
"torch.nn.Linear.","torch","MT",
"torch.nn.Linear.cuda","torch","MT",
"torch.nn.Linear.fix_precision.share","torch","MT",
"torch.nn.Linear.to","torch","MT",
"torch.nn.Linear.__init__","torch","MT",
"torch.nn.Linear.__name__","torch","MT",
"torch.nn.LocalReponseNorm","torch","MT",
"torch.nn.LocalResponseNorm","torch","MT",
"torch.nn.LogSigmoid","torch","MT","3"
"torch.nn.LogSoftmax","torch","MT","36"
"torch.nn.LSTM","torch","MT","241"
"torch.nn.LSTM.to","torch","MT",
"torch.nn.LSTMCell","torch","MT","1"
"torch.nn.MarginRankingLoss","torch","MT","4"
"torch.nn.MaskedLinear","torch","MT",
"torch.nn.MaxPool1d","torch","MT","14"
"torch.nn.MaxPool1d.eval","torch","MT",
"torch.nn.MaxPool2d","torch","MT","194"
"torch.nn.MaxPool2d.","torch","MT",
"torch.nn.MaxPool2d.eval","torch","MT",
"torch.nn.MaxPool2d.to","torch","MT",
"torch.nn.MaxPool3d","torch","MT","14"
"torch.nn.MaxUnpool2d","torch","MT",
"torch.nn.MaxUnpool3d","torch","MT","5"
"torch.nn.Module.","torch","MT",
"torch.nn.Module.named_parameters","torch","MT",
"torch.nn.Module.train","torch","MT","1"
"torch.nn.Module.__call__","torch","MT",
"torch.nn.Module.__init__","torch","MT","2"
"torch.nn.ModuleDict","torch","MT","2"
"torch.nn.ModuleList","torch","MT","176"
"torch.nn.ModuleList.","torch","MT",
"torch.nn.ModuleList.to","torch","MT",
"torch.nn.modules.activation.CELU","torch","MT",
"torch.nn.modules.activation.ELU","torch","MT",
"torch.nn.modules.activation.GLU","torch","MT",
"torch.nn.modules.activation.Hardshrink","torch","MT",
"torch.nn.modules.activation.Hardtanh","torch","MT",
"torch.nn.modules.activation.LeakyReLU","torch","MT",
"torch.nn.modules.activation.LogSigmoid","torch","MT",
"torch.nn.modules.activation.LogSoftmax","torch","MT",
"torch.nn.modules.activation.MultiheadAttention","torch","MT",
"torch.nn.modules.activation.PReLU","torch","MT",
"torch.nn.modules.activation.ReLU","torch","MT",
"torch.nn.modules.activation.ReLU6","torch","MT",
"torch.nn.modules.activation.RReLU","torch","MT",
"torch.nn.modules.activation.SELU","torch","MT",
"torch.nn.modules.activation.Sigmoid","torch","MT",
"torch.nn.modules.activation.Softmax","torch","MT",
"torch.nn.modules.activation.Softmax2d","torch","MT",
"torch.nn.modules.activation.Softmin","torch","MT",
"torch.nn.modules.activation.Softplus","torch","MT",
"torch.nn.modules.activation.Softshrink","torch","MT",
"torch.nn.modules.activation.Softsign","torch","MT",
"torch.nn.modules.activation.Tanh","torch","MT",
"torch.nn.modules.activation.Tanhshrink","torch","MT",
"torch.nn.modules.activation.Threshold","torch","MT",
"torch.nn.modules.activation.__dict__.items","torch","MT",
"torch.nn.modules.batchnorm.BatchNorm1d","torch","MT",
"torch.nn.modules.batchnorm.BatchNorm2d","torch","MT",
"torch.nn.modules.container.Container","torch","MT",
"torch.nn.modules.container.Sequential","torch","MT",
"torch.nn.modules.conv.Conv2d","torch","MT",
"torch.nn.modules.conv._ConvNd","torch","MT",
"torch.nn.modules.Conv2d","torch","MT",
"torch.nn.modules.Dropout.","torch","MT",
"torch.nn.modules.dropout.Dropout","torch","MT","1"
"torch.nn.modules.flatten.Flatten","torch","MT","1"
"torch.nn.modules.instancenorm._InstanceNorm","torch","MT",
"torch.nn.modules.linear.Linear","torch","MT","1"
"torch.nn.modules.loss.BCELoss","torch","MT","1"
"torch.nn.modules.loss.BCEWithLogitsLoss","torch","MT",
"torch.nn.modules.loss.CosineEmbeddingLoss","torch","MT",
"torch.nn.modules.loss.CrossEntropyLoss","torch","MT","3"
"torch.nn.modules.loss.CrossEntropyLoss.","torch","MT",
"torch.nn.modules.loss.CTCLoss","torch","MT",
"torch.nn.modules.loss.HingeEmbeddingLoss","torch","MT",
"torch.nn.modules.loss.KLDivLoss","torch","MT",
"torch.nn.modules.loss.L1Loss","torch","MT",
"torch.nn.modules.loss.MarginRankingLoss","torch","MT",
"torch.nn.modules.loss.MSELoss","torch","MT",
"torch.nn.modules.loss.MultiLabelMarginLoss","torch","MT",
"torch.nn.modules.loss.MultiLabelSoftMarginLoss","torch","MT",
"torch.nn.modules.loss.MultiMarginLoss","torch","MT",
"torch.nn.modules.loss.NLLLoss","torch","MT",
"torch.nn.modules.loss.NLLLoss2d","torch","MT",
"torch.nn.modules.loss.PoissonNLLLoss","torch","MT",
"torch.nn.modules.loss.SmoothL1Loss","torch","MT",
"torch.nn.modules.loss.SoftMarginLoss","torch","MT",
"torch.nn.modules.loss.TripletMarginLoss","torch","MT",
"torch.nn.modules.loss._Loss","torch","MT",
"torch.nn.modules.Module","torch","MT",
"torch.nn.modules.module._addindent","torch","MT",
"torch.nn.modules.normalization.GroupNorm","torch","MT","1"
"torch.nn.modules.normalization.LayerNorm","torch","MT","1"
"torch.nn.modules.normalization.LocalResponseNorm","torch","MT",
"torch.nn.modules.pooling.AdaptiveAvgPool2d","torch","MT","1"
"torch.nn.modules.rnn.LSTM","torch","MT",
"torch.nn.modules.rnn.LSTMCell","torch","MT",
"torch.nn.modules.sparse.Embedding","torch","MT",
"torch.nn.modules.utils._ntuple","torch","MT",
"torch.nn.modules.utils._pair","torch","MT","20"
"torch.nn.modules.utils._quadruple","torch","MT",
"torch.nn.modules.utils._triple","torch","MT",
"torch.nn.MSELoss","torch","MT","179"
"torch.nn.MSELoss.cuda","torch","MT",
"torch.nn.MultiheadAttention","torch","MT","48"
"torch.nn.MultiLabelMarginLoss","torch","MT",
"torch.nn.MultiLabelSoftMarginLoss","torch","MT","1"
"torch.nn.MultiMarginLoss","torch","MT",
"torch.nn.Multiply","torch","MT","1"
"torch.nn.NLLLoss","torch","MT","30"
"torch.nn.NLLLoss.to","torch","MT",
"torch.nn.NLLLoss2d","torch","MT",
"torch.nn.PairwiseDistance","torch","MT","1"
"torch.nn.parallel.DataParallel","torch","MT",
"torch.nn.parallel.DataParallel.__init__","torch","MT",
"torch.nn.parallel.data_parallel","torch","MT",
"torch.nn.parallel.data_parallel.data.cpu","torch","MT",
"torch.nn.parallel.data_parallel.data_parallel","torch","MT","2"
"torch.nn.parallel.distributed.DistributedDataParallel","torch","MT",
"torch.nn.parallel.DistributedDataParallel","torch","MT",
"torch.nn.parallel.gather","torch","MT",
"torch.nn.parallel.parallel_apply","torch","MT",
"torch.nn.parallel.parallel_apply.parallel_apply","torch","MT",
"torch.nn.parallel.replicate","torch","MT",
"torch.nn.parallel.replicate.replicate","torch","MT",
"torch.nn.parallel.scatter","torch","MT",
"torch.nn.parallel.scatter_gather.gather","torch","MT",
"torch.nn.parallel.scatter_gather.scatter_kwargs","torch","MT",
"torch.nn.parallel._functions.Broadcast.apply","torch","MT",
"torch.nn.parallel._functions.ReduceAddCoalesced.apply","torch","MT",
"torch.nn.Parameter","torch","MT","315"
"torch.nn.Parameter.fix_prec","torch","MT",
"torch.nn.Parameter.fix_precision","torch","MT",
"torch.nn.Parameter.float","torch","MT",
"torch.nn.Parameter.grad","torch","MT",
"torch.nn.parameter.Parameter","torch","MT","16"
"torch.nn.parameter.Parameter.","torch","MT",
"torch.nn.Parameter.to","torch","MT",
"torch.nn.Parameter.__repr__","torch","MT",
"torch.nn.ParameterDict","torch","MT",
"torch.nn.ParameterList","torch","MT","2"
"torch.nn.parameters","torch","MT","1"
"torch.nn.PixelShuffle","torch","MT","2"
"torch.nn.PoissonNLLLoss","torch","MT",
"torch.nn.PReLU","torch","MT","37"
"torch.nn.quantized.FloatFunctional","torch","MT",
"torch.nn.ReflectionPad2d","torch","MT","1"
"torch.nn.Relu","torch","MT","626"
"torch.nn.ReLU.","torch","MT",
"torch.nn.ReLU.cuda","torch","MT",
"torch.nn.ReLU.mean","torch","MT",
"torch.nn.ReLU.to","torch","MT",
"torch.nn.ReLU6","torch","MT","3"
"torch.nn.ReplicationPad2d","torch","MT","2"
"torch.nn.ReplicationPad3d","torch","MT",
"torch.nn.RNN","torch","MT","2"
"torch.nn.RNNBase","torch","MT",
"torch.nn.RNNCell","torch","MT",
"torch.nn.RNNCellBase","torch","MT",
"torch.nn.RReLU","torch","MT","4"
"torch.nn.search","torch","MT",
"torch.nn.SELU","torch","MT","7"
"torch.nn.Sequential","torch","MT","632"
"torch.nn.Sequential.","torch","MT",
"torch.nn.Sequential.apply","torch","MT",
"torch.nn.Sequential.cuda","torch","MT",
"torch.nn.Sequential.to","torch","MT",
"torch.nn.Sigmoid","torch","MT","143"
"torch.nn.SiLU","torch","MT","3"
"torch.nn.SmoothL1Loss","torch","MT","1"
"torch.nn.SoftMarginLoss","torch","MT",
"torch.nn.Softmax","torch","MT","127"
"torch.nn.Softmax.cpu.detach.numpy","torch","MT",
"torch.nn.Softmax.cuda","torch","MT",
"torch.nn.Softmax.data","torch","MT",
"torch.nn.Softmax.detach","torch","MT",
"torch.nn.Softmax2d","torch","MT",
"torch.nn.Softmin","torch","MT",
"torch.nn.Softplus","torch","MT","3"
"torch.nn.Softplus.","torch","MT",
"torch.nn.Softshrink","torch","MT",
"torch.nn.Softsign","torch","MT",
"torch.nn.SyncBatchNorm","torch","MT",
"torch.nn.SyncBatchNorm.convert_sync_batchnorm","torch","MT",
"torch.nn.Tanh","torch","MT","112"
"torch.nn.Tanhshrink","torch","MT","1"
"torch.nn.Threshold","torch","MT",
"torch.nn.Transformer","torch","MT","4"
"torch.nn.TransformerDecoder","torch","MT","1"
"torch.nn.TransformerDecoderLayer","torch","MT","1"
"torch.nn.TransformerEncoder","torch","MT","8"
"torch.nn.TransformerEncoderLayer","torch","MT","8"
"torch.nn.TripletMarginLoss","torch","MT","1"
"torch.nn.TripletMarginLoss.to","torch","MT",
"torch.nn.Unfold","torch","MT","1"
"torch.nn.Upsample","torch","MT","21"
"torch.nn.Upsample.type","torch","MT",
"torch.nn.UpsamplingBilinear2d","torch","MT","1"
"torch.nn.UpsamplingBilinear2d.cuda","torch","MT",
"torch.nn.utils.clip_grad.clip_grad_norm","torch","MT",
"torch.nn.utils.clip_grad.clip_grad_norm_","torch","MT","2"
"torch.nn.utils.clip_grad_norm","torch","MT","1"
"torch.nn.utils.clip_grad_norm_","torch","MT","148"
"torch.nn.utils.clip_grad_value_","torch","MT","4"
"torch.nn.utils.parameters_to_vector","torch","MT",
"torch.nn.utils.prune.BasePruningMethod","torch","MT",
"torch.nn.utils.prune.global_unstructured","torch","MT",
"torch.nn.utils.prune.L1Unstructured","torch","MT",
"torch.nn.utils.prune.l1_unstructured","torch","MT",
"torch.nn.utils.prune.ln_structured","torch","MT",
"torch.nn.utils.prune.random_unstructured","torch","MT",
"torch.nn.utils.prune.remove","torch","MT",
"torch.nn.utils.rnn.PackedSequence","torch","MT",
"torch.nn.utils.rnn.pack_padded_sequence","torch","MT","29"
"torch.nn.utils.rnn.pack_sequence","torch","MT",
"torch.nn.utils.rnn.pad_packed_sequence","torch","MT","23"
"torch.nn.utils.rnn.pad_sequence","torch","MT","22"
"torch.nn.utils.rnn.pad_sequence.argmax.numpy.transpose","torch","MT",
"torch.nn.utils.rnn.pad_sequence.numpy.transpose","torch","MT",
"torch.nn.utils.rtorch.nn.pack_padded_sequence","torch","MT","2"
"torch.nn.utils.rtorch.nn.pad_packed_sequence","torch","MT","2"
"torch.nn.utils.rtorch.nn.pad_sequence","torch","MT","2"
"torch.nn.utils.spectral_norm","torch","MT","2"
"torch.nn.utils.spectral_norm.spectral_norm","torch","MT",
"torch.nn.utils.vector_to_parameters","torch","MT",
"torch.nn.utils.weight_norm","torch","MT","100"
"torch.nn.utils.weight_norm.weight_norm","torch","MT","6"
"torch.nn.ZeroPad2d","torch","MT","28"
"torch.nn.__dict__","torch","MT",
"torch.nn.__getattribute__","torch","MT","1"
"torch.nonzero","torch","MT","9"
"torch.nonzero.flatten","torch","MT",
"torch.nonzero.long","torch","MT",
"torch.nonzero.shape","torch","MT",
"torch.nonzero.size","torch","MT",
"torch.nonzero.squeeze","torch","MT",
"torch.nonzero.squeeze.unique","torch","MT",
"torch.nonzero.squeeze.view","torch","MT",
"torch.nonzero.t","torch","MT",
"torch.nonzero.transpose.contiguous","torch","MT",
"torch.nonzero.view","torch","MT",
"torch.nonzero.view.to","torch","MT",
"torch.norm","torch","MT","14"
"torch.norm.clamp","torch","MT",
"torch.norm.clamp.detach","torch","MT",
"torch.norm.clamp.expand_as","torch","MT",
"torch.norm.cpu","torch","MT",
"torch.norm.cpu.item","torch","MT",
"torch.norm.detach.cpu.numpy","torch","MT",
"torch.norm.flatten","torch","MT",
"torch.norm.float.reshape","torch","MT",
"torch.norm.item","torch","MT",
"torch.norm.max.item","torch","MT",
"torch.norm.pow","torch","MT",
"torch.norm.reshape","torch","MT",
"torch.norm.sub","torch","MT",
"torch.norm.unsqueeze","torch","MT",
"torch.norm.view","torch","MT",
"torch.normal","torch","MT","9"
"torch.normal.detach","torch","MT",
"torch.normal.view","torch","MT",
"torch.no_grad","torch","MT","1839"
"torch.numel","torch","MT",
"torch.ones","torch","FE","138"
"torch.ones.bool","torch","MT",
"torch.ones.byte","torch","MT",
"torch.ones.byte.to","torch","MT",
"torch.ones.cpu","torch","MT",
"torch.ones.cuda","torch","MT",
"torch.ones.cumsum","torch","MT",
"torch.ones.detach","torch","MT",
"torch.ones.double","torch","MT",
"torch.ones.expand","torch","MT",
"torch.ones.fill_.type","torch","MT",
"torch.ones.fix_prec","torch","MT",
"torch.ones.fix_prec.share","torch","MT",
"torch.ones.int","torch","MT",
"torch.ones.long","torch","MT",
"torch.ones.long.cuda","torch","MT",
"torch.ones.long.send","torch","MT",
"torch.ones.long.to","torch","MT",
"torch.ones.mul.diag","torch","MT",
"torch.ones.repeat","torch","MT",
"torch.ones.send","torch","MT",
"torch.ones.to","torch","MT",
"torch.ones.to.to","torch","MT",
"torch.ones.tril","torch","MT",
"torch.ones.triu.nonzero.t","torch","MT",
"torch.ones.triu.reshape","torch","MT",
"torch.ones.triu_","torch","MT",
"torch.ones.type","torch","MT",
"torch.ones.type_as","torch","MT",
"torch.ones.unsqueeze","torch","MT",
"torch.ones.unsqueeze.to","torch","MT",
"torch.ones.view","torch","MT",
"torch.ones_like","torch","DCL","21"
"torch.ones_like.bool","torch","MT",
"torch.ones_like.cuda","torch","MT",
"torch.ones_like.float","torch","MT",
"torch.ones_like.to","torch","MT",
"torch.ones_like.to.unsqueeze","torch","MT",
"torch.ones_like.view","torch","MT",
"torch.onnx.operators.shape_as_tensor","torch","FE","1"
"torch.ops.torchvision.nms","torch","MD","1"
"torch.optim","torch","MT",
"torch.optim.Adadelta","torch","MT","2"
"torch.optim.Adagrad","torch","MT","2"
"torch.optim.Adam","torch","MT","869"
"torch.optim.adam.Adam","torch","MT",
